halite_config_setting_divisor,min_spawns_after_conversions,collect_smoothed_multiplier,collect_actual_multiplier,return_base_multiplier,early_game_return_base_additional_multiplier,early_game_return_boost_step,end_game_return_base_additional_multiplier,establish_base_smoothed_multiplier,establish_first_base_smoothed_multiplier_correction,establish_base_deposit_multiplier,collect_run_enemy_multiplier,return_base_run_enemy_multiplier,establish_base_run_enemy_multiplier,collect_catch_enemy_multiplier,return_base_catch_enemy_multiplier,establish_base_catch_enemy_multiplier,ignore_catch_prob,max_ships,max_spawns_per_step,nearby_ship_halite_spawn_constant,nearby_halite_spawn_constant,remaining_budget_spawn_constant,spawn_score_threshold,max_spawn_relative_step_divisor,Average win rate
1.0000000000530964,1.0,0.1245419505258874,4.233399705358286,6.434975326620556,7.883337576067633,63.0,5.016369607055043,0.5860350922180869,0.2422906592795601,0.5304335091966608,6.683051801142793,0.23117741682591336,3.73361254275337,1.8143894326942267,0.5875782850672114,3.2418410912632427,0.3654900858185573,24.0,2.0,0.9739186510303092,31.91392325159258,0.22443339145107646,29.731766550981675,43.39425980508256,0.5300000000000001
1.0000000000970268,1.0,0.08909295419163953,1.319718183277321,6.207659419800688,6.319486915454936,97.0,11.66181273431132,0.2205818275440408,0.08654584328144323,0.7792266594980928,4.363808237668693,1.7314229462329425,4.111958406887517,0.06587076052800335,0.16337665868656573,3.1087290206810634,0.3456803011880305,20.0,2.0,0.402338534848277,35.814955597792896,0.2089828247557544,22.560458235436506,66.44596980411468,0.6133333333333333
1.0000000000265628,0.0,0.13381778146975787,4.94169648013654,4.977683315949534,3.6239857818196852,74.0,11.454250547098367,0.9726563613777937,0.338583686766706,0.9200299867771098,9.702317497109439,1.7012516953458283,2.0792516249476494,0.15248038247909504,1.3653251734466978,2.256925589399404,0.4817580046801986,17.0,1.0,1.29638508451899,37.909200679115145,0.28642419404539504,34.520181820328304,94.43620105963238,0.6666666666666669
1.0000000000912672,1.0,0.0004840035851743086,1.3863438314792518,3.1288619799198987,4.19611796504823,57.0,8.687573084090808,0.6796370325169102,0.032288789821699256,0.5465370658147457,6.575482971352607,1.9925231345030407,1.6946929009326932,1.5786815809180383,1.4492185656356913,2.4273772714659176,0.3106980662927706,18.0,1.0,0.7859778610774013,35.140187658513085,0.17594948307930414,10.8502463225364,92.23701093870336,0.5633333333333332
1.0000000000551448,1.0,0.046649685597603775,3.2367052123162745,5.613037940318352,5.8258656842170575,132.0,5.211593430985822,0.40136863167145176,0.1561477398349508,0.9824353870815736,3.126064279544956,1.6647065875051743,4.969252765971901,1.3538380261773677,0.024364026148481883,1.3103334485863731,0.40147497036321467,21.0,2.0,0.2753627138150401,28.77434460942158,0.08653006998432798,30.287647109982252,81.49850578283494,0.6566666666666667
1.0000000000528289,1.0,0.13985623261253813,2.288529819200259,4.450991414884259,7.298847013806328,132.0,6.928583032397428,0.9006633570010673,0.8431417595993101,0.5186607322291846,4.0824386908531896,0.7445436511899345,3.0988848555425488,1.0409932920815272,0.2553303900303692,1.7052392228564053,0.3728336559989279,24.0,1.0,1.2414741424040072,32.69302544959834,0.2717758057488648,77.71763928389035,79.30770902146955,0.6433333333333334
1.0000000000167393,0.0,0.19662068659391874,2.047175674560451,4.511598004851149,7.7403042153328,137.0,13.689528205441327,0.5398586273859122,0.9125492274165315,0.5835315823632593,8.982748079400302,0.4532857420896656,1.6489704678038717,0.8421805821173891,0.9465806978980524,4.649942861668944,0.3183574172950208,23.0,1.0,0.3855084242505794,30.31325715815257,0.07509084551938823,46.42901500773996,61.76941045807989,0.5933333333333333
1.000000000010133,0.0,0.19106250115974915,3.1042406687198483,6.130276361700518,6.657550351221802,67.0,11.689668006313765,0.7653963470791,0.7192785877316694,0.5421251619002158,7.43995096686657,0.9507988499221308,3.1227966605948416,0.9355819565502292,1.2623761771860982,3.5625780188882383,0.4708593175415769,22.0,1.0,1.0847934672742243,13.232388161861172,0.1368437152501148,25.887957115344392,73.73594694373324,0.7466666666666667
1.0000000000217573,0.0,0.1765707470261369,3.970830296906685,4.044435988136592,3.6428404432166257,89.0,8.682935465718481,0.8814935659274687,0.9235090973848824,0.7466856635320998,4.2645517544594815,0.5805945861790965,3.68945278321164,1.3331522509460358,0.7299096317216461,1.842890963824548,0.4109598326129461,22.0,2.0,0.9765466661304882,26.397265564473077,0.06434721124770153,92.37429351686303,92.50208050741136,0.7966666666666667
1.000000000005461,1.0,0.16955172687975098,2.4812646310848607,6.778451361519562,4.756031518424416,64.0,9.585949317020404,0.2582528487634525,0.38469458348824004,0.5019045310312905,8.723937667311336,1.0658244068402911,4.266003356795763,1.5712606975398653,0.9247505726184077,3.618477001283938,0.4322077670473247,17.0,2.0,0.9632513855510862,33.01245324650197,0.256438414217632,27.08179750663823,41.11779951391443,0.7566666666666667
1.0000000000109397,0.0,0.2,4.169163508345586,4.102484515995897,3.0489599881333453,83.0,9.983327362179224,0.8307651675868065,1.0,0.7182768543568476,5.018936371629412,0.5125492931734852,3.651772534551775,1.3751837673982283,0.9635419939954528,2.3236132645443512,0.4216799057395634,21.0,2.0,1.004826187587084,24.72752815401451,0.057952095278788585,100.0,85.48379632127191,0.7266666666666667
1.0000000000260678,0.0,0.2,2.496199023355766,7.0,4.997341690541784,83.0,10.619251718074294,0.4314534655833016,0.8893688608603169,0.9266906444074012,9.536352630812418,0.4833867406961697,4.747343225352582,1.5923360355951934,1.9386651655490563,4.4407800956150005,0.5,23.0,2.0,0.3628792773571991,10.0,0.05,0.0,64.590899119274,0.6699999999999998
1.000000000025113,0.0,0.02112522795247593,3.631744575920285,3.0,8.0,150.0,15.0,0.1337964198180467,1.0,0.5,6.784111372168642,0.11389435107566698,3.138778259848172,0.0,0.03633360639224281,1.1134820124318177,0.4251219386235102,25.0,1.0,0.498034721071677,16.29185095349036,0.16702102979810454,96.9301475160498,52.104190432682856,0.5966666666666667
1.0000000000095226,0.0,0.2,5.5209935233641065,6.3380884337631445,4.357781986453018,150.0,12.771437506231642,0.9674201862540632,0.5456963657834255,0.839055993006081,9.563484700524947,0.7838187942198201,1.2139591766607474,0.8304456480984197,0.0,4.886886451294728,0.421986176599216,21.0,1.0,0.6624677169428159,20.614220592908765,0.16478655471766376,43.610557088686114,92.47247195990906,0.8133333333333335
1.0000000000222895,0.0,0.18155420633942407,5.758143714949838,4.971769175740462,4.229134116751763,150.0,11.599940456129934,1.0,0.8345018700979819,0.8866954883467846,6.5457157717740895,0.6823342289128129,1.2668498108848527,0.7411587290634167,0.0,3.544077816908672,0.4051870460483013,23.0,1.0,0.748395110293124,21.523579824969467,0.09392653558083487,73.67358679150206,100.0,0.7599999999999999
1.0000000000370848,1.0,0.2,3.9608486909360137,6.050679830204433,2.0,142.0,12.293777588533876,0.19381689084082096,0.23624909425173066,0.8631501396493948,4.605746717541262,1.2136529701115373,2.637844272240621,0.05177444422519098,0.0,2.036833824096388,0.3625581598341972,23.0,2.0,0.8312661286204656,39.527736686945524,0.2376163414396101,65.5547253194792,20.0,0.6299999999999999
1.0000000000632745,1.0,0.2,2.2191349411920664,4.000189396711003,5.470823659143342,71.0,9.851410951080288,0.3104296854032137,0.8429902199610673,0.5800225426788249,3.3918617425247075,0.563996321226031,3.8638498219996964,0.12202678578491415,0.33890841529251176,0.8686005772467431,0.4289720737598493,17.0,1.0,0.5735821149451257,36.00907194299697,0.05543153189345885,92.76498425090575,100.0,0.8233333333333335
1.0000000000152216,1.0,0.2,1.0,4.705183387472227,5.462140806585664,50.0,14.153210796128947,0.11181222368293901,0.9582090530825929,0.5,10.0,0.0,0.7984831259741932,1.8702397982039958,2.0,2.2247138144959964,0.4286224939204257,24.0,2.0,1.338047180526821,10.582320158761798,0.28844884991931546,32.81709231756629,100.0,0.4766666666666666
1.0000000000643077,0.0,0.0,3.3482114477069995,5.853307204005732,2.88660952642677,98.0,14.913573666261131,0.7711217795317171,0.13887428669030452,0.8614597218961353,9.229491195893974,0.7723793863628987,1.6947015845160402,0.6003689546066133,0.4432065098111999,0.36113487074321377,0.4907951685495946,21.0,2.0,1.831436261654119,26.51496665412971,0.1594818791729743,45.90853655710512,73.38910069484676,0.7099999999999999
1.0000000000535714,1.0,0.2,3.2081985282373036,4.795051759401392,6.4584545238686815,89.0,9.96033293667868,0.26391183883243263,1.0,0.7254496829174921,3.0,0.0,3.3900011661995637,0.11744710296204153,0.3284825914667707,0.6138539203093939,0.4597132764408343,16.0,1.0,0.0,33.345865189545485,0.06283603400591062,90.38643196759877,84.86677496221253,0.55
1.000000000029344,0.0,0.1979403348239525,4.06795950017724,5.4098457360046766,3.962023312239232,71.0,9.39263927184443,0.5901751551322421,0.6647535181704263,0.7622577657091798,5.802254834773241,0.7796504169350962,4.317521232419508,0.7046476564599561,0.3884545944369376,2.285840517237168,0.4890461219316535,17.0,1.0,0.5261335047472364,25.051692766608,0.05,63.32099995744825,100.0,0.7800000000000001
1.000000000094278,0.0,0.12201251444177375,3.5469136522403653,3.3505712192863166,6.9687490397605165,66.0,6.6796978211263625,0.5089109810326696,0.9758179745206682,0.5740921095338535,6.8367634811789815,1.6727138168351785,2.4956871548486275,0.5506198806385091,1.428697905126228,2.2851179065812444,0.4880959469676955,19.0,2.0,1.5728681573869097,13.849610441564385,0.07127255354364635,16.922502194769088,83.15105615387587,0.7366666666666666
1.0000000000453215,0.0,0.2,2.9804037980895046,4.056457840697149,4.933195782473062,93.0,10.234224071875824,0.5269860614858738,0.8312036747725063,0.6392306275910151,4.161750331805076,0.6996749110195137,3.734609120830956,0.02949325457553626,0.33065142526624963,2.5525849081679954,0.4297168459053627,15.0,1.0,0.36283106941611215,31.998483231504355,0.05,100.0,100.0,0.8333333333333333
1.0000000000234206,1.0,0.03695805182750767,3.1467416461068893,3.0,4.6607403109163945,125.0,8.006847463534532,0.11236090268426452,0.7767646021853274,0.5,7.447723053244928,0.8518408478693751,2.3787920596801486,0.260726419835959,0.0,0.0,0.4369240227774538,15.0,2.0,0.0,40.0,0.05,100.0,36.43688796862314,0.8066666666666668
1.0000000000030047,1.0,0.2,1.4078513722996884,6.872790022211152,4.968550321319109,52.0,12.833573096279292,0.5055387148572738,0.016077633331442125,0.8441562133421178,3.8960114958384455,0.6925838925174073,5.0,1.7156343900357338,0.0,4.1790461053859564,0.4450643785627961,16.0,1.0,1.0758362590940442,25.87407197871357,0.26000252470079743,9.865604589202576,85.145462084619,0.6933333333333336
1.00000000002793,0.0,0.2,5.647424021774082,6.247213276942661,5.378292218693089,102.0,10.899543047506633,0.5655381862026885,1.0,0.7141390808360233,8.444186385845295,0.8275346390604603,0.878736083744796,0.3977199800500527,0.9215669307148944,3.7294334169837615,0.5,20.0,1.0,1.489232317330919,10.0,0.05,100.0,100.0,0.8299999999999998
1.0000000000036866,0.0,0.2,1.7987293133304272,6.118546556607171,5.6849749470479365,140.0,15.0,0.2900667110005942,0.0,0.5058303516599003,8.538016903003273,1.0435966809398822,2.9722495585412547,2.0,0.7838149877813088,2.391569311481929,0.5,22.0,1.0,0.18580582857991126,20.635194559075817,0.05,100.0,100.0,0.6866666666666668
1.0000000000184686,0.0,0.0485787781794878,5.041379749604314,4.0003929521997,5.356249023133062,50.0,8.384446212207774,0.8467777860019857,1.0,1.0,3.0,1.1007176651133603,0.0,0.0,0.12397077180613908,0.4761140167722936,0.5,19.0,2.0,0.0,40.0,0.3,29.01013327062232,100.0,0.7633333333333333
1.0000000000924756,1.0,0.2,3.5508856049236286,7.0,5.40732604623312,91.0,11.509968584945836,1.0,0.06986967976748802,0.7550436222561715,10.0,0.7494899411965154,4.664474709790383,0.0,2.0,3.798868415808592,0.3787756943846407,15.0,1.0,1.5261968694647965,21.359902352387266,0.05,100.0,36.759272687937376,0.7933333333333331
1.0000000000367757,1.0,0.2,5.72167854596539,4.185995108633972,5.123584018888558,102.0,13.901525348549669,0.3961669213899327,1.0,0.5,6.665431034327161,0.7523546907579863,4.816539165577392,0.0,1.1725549664870234,0.8083090054817348,0.4775358438565768,23.0,1.0,1.5542890011168362,36.27870050052221,0.11911778631179405,86.73824839854927,77.19715119342763,0.8166666666666668
1.0000000000774327,0.0,0.13905215653273587,1.7737007791194754,4.8506890795060045,4.667323284968992,114.0,12.514077968928495,0.6284329169293935,1.0,0.8736450960511741,3.622033838228056,0.6970299167423074,4.083587284246103,0.0,0.3376004255652622,1.2805268805396064,0.3,22.0,2.0,1.5106984250560531,19.41139863087909,0.05,90.87893483944609,69.45977652717502,0.7433333333333336
1.0000000000755265,0.0,0.2,4.691281742458194,4.8352405953406645,5.206630313519659,66.0,5.0,0.6208661197119699,1.0,0.5,7.298184466177254,0.7578201101737387,2.494156570206142,0.0,0.9493194737132064,5.0,0.4653509239975704,16.0,2.0,1.7029787459099208,19.832923189447808,0.05,85.12349118982725,70.87074726695751,0.82
1.000000000026533,0.0,0.10887065712208616,5.024013324309854,5.566992018234922,8.0,130.0,12.954712362100295,0.5742023431318073,0.992872560481466,0.8880468184609741,3.0516458942332854,2.0,2.9656070620174257,2.0,1.709523531085979,3.975540583799032,0.5,21.0,1.0,1.7648663558559234,16.541800643778643,0.05,3.3672750255917365,72.20600710223677,0.6033333333333333
1.0000000000385496,1.0,0.19337009715706044,5.967928652870404,4.4758726993459,2.0,73.0,5.4012982613816725,0.227216757289862,0.751216510248335,0.7744671768828967,4.288694564779618,0.8320999601333354,1.5575685686854452,2.0,0.5079685104362371,3.9182489788728665,0.3,17.0,1.0,0.44194985393242897,31.80536496631647,0.05,38.25164190985048,97.77283655140106,0.7233333333333334
1.0000000000301497,0.0,0.19922718468889544,6.0,3.3530585551040435,4.97170099133502,78.0,12.637107793456021,0.4414899629041605,1.0,0.5,8.420474155300896,0.7355952120209373,4.649612197636442,0.17268145260723744,1.701369235490816,2.804330422465834,0.5,15.0,1.0,0.6897481770554503,27.981271157966805,0.05,100.0,82.10897375942852,0.77
1.0000000001,0.0,0.2,2.836303780295462,7.0,5.120340983354018,59.0,5.0,0.4371392913007172,1.0,0.664453354852524,7.447164003312047,0.8060361880375482,1.2926042851021622,0.0,1.046424294731591,2.3418376387557984,0.4371709287457337,25.0,2.0,1.9039949376579064,19.09153501924918,0.12262553203858854,33.44530439916403,100.0,0.8233333333333335
1.0000000000501472,1.0,0.2,3.0592384593796162,4.52359224514194,8.0,112.0,5.0,0.2307852694807645,1.0,0.6853058395365454,3.0,1.12427300712264,0.20242771645533053,0.0,1.2690618946697816,5.0,0.5,24.0,2.0,0.3926371955575948,37.01046843787334,0.05,50.68271249901938,28.294918006880337,0.6133333333333334
1.0000000000475295,0.0,0.1807506095698811,4.048427410059069,6.087412141256692,5.309972631023691,102.0,10.418842793048887,0.8407179226576688,0.7811671354633757,0.6112431221521388,8.080408115355873,0.8173159415544591,1.0909814668569942,0.08920356632680608,0.0,3.2103357702588142,0.3758021448132193,23.0,1.0,0.9980195267140941,30.868672739802843,0.07413738213644122,57.30483457309117,100.0,0.8433333333333334
1.0000000000693363,1.0,0.12094977425316608,3.8135730268756416,4.20977129535256,5.479990364679416,89.0,8.981149049694142,0.6172227768009577,0.7054856165212513,0.6053076871368737,3.3563579928156466,0.844277105039357,3.903448741927564,0.0,0.0,1.6018977721144176,0.4440250410037215,21.0,1.0,0.20221058515417045,18.537510536852512,0.2947610168853537,28.181728746908988,32.22296778104719,0.75
1.0000000000587828,0.0,0.12626008508151382,3.5978596887749195,3.4867724894865444,4.512687085943664,73.0,8.904741395765516,0.4693342595398472,0.8047034594542842,0.5614643057290365,3.603204624465723,0.6263729987859107,1.1289577923457352,0.4864457910704571,0.0,0.8873727573515928,0.3391285645938999,22.0,1.0,0.8598756229069179,16.485834670163925,0.14427647902995047,37.37622297129664,96.56906611385112,0.8033333333333335
1.000000000040507,1.0,0.14536247400020533,5.837871273260967,4.233414423551915,5.6310234937291215,98.0,12.891138868889822,1.0,1.0,0.9103670672967266,10.0,1.1937506477007809,0.6961659986761255,0.0,0.0,4.553913919695462,0.4052547510114486,17.0,2.0,1.5293993787667366,23.626988732768673,0.2380377309918809,80.2829432243087,78.0886734954033,0.7633333333333334
1.0000000000906013,0.0,0.10818276100171093,4.571549763563109,6.528928921510241,5.20766176170224,88.0,6.377389587456412,0.9241638195658096,1.0,0.5,5.162284351933407,0.8327737041062399,1.147747481330332,0.9575651774891986,1.261765240863739,1.6613405239125396,0.3583214374343736,19.0,2.0,1.951431388003176,31.560516925912605,0.10489797396978157,57.240101274290616,41.93204617400573,0.7333333333333334
1.0000000000366935,0.0,0.09384013104236127,3.839807819660755,3.1961601090857936,5.235373100578829,109.0,9.628334542785806,0.7235718902115591,0.7902202270831719,0.5,9.577901518505259,0.7784048439350714,2.660888686296098,0.054406154724005694,0.43765233388842667,3.3473400291802937,0.4493742132998357,21.0,1.0,0.05762547056753471,16.03144974622071,0.2546726038998519,78.48015734042906,100.0,0.8233333333333335
1.0000000000282292,1.0,0.2,4.4946829942408835,5.4713108118414056,5.131192407551328,95.0,5.0,0.6303491769464611,0.6581731944519573,0.5,10.0,0.8803556004594038,1.7984221431976508,0.0,0.0,3.7130539013235255,0.447865694725765,20.0,1.0,2.0,15.660225085230715,0.05,90.06441459193466,100.0,0.8766666666666666
1.0000000000483469,1.0,0.0,1.0,6.682439058736625,5.148220148287716,97.0,6.381858821451937,0.09569407702394064,0.5508293024164428,0.5,6.803314134109617,1.02562407263038,0.0,0.0,2.0,4.601558523381115,0.4783261387952314,17.0,2.0,0.7901441370364374,23.416501232602574,0.05,49.42776409605982,100.0,0.5599999999999999
1.0000000000730789,1.0,0.2,5.841279203031987,5.907309817171078,4.1796580194542985,118.0,9.15095684293788,0.3964864487168811,1.0,0.5,10.0,0.9456059042585956,2.3524627497461403,1.950368367025108,0.0,0.0,0.3195780140716647,18.0,1.0,0.8568563176594353,31.21903368922893,0.2627642389823518,66.14696557886839,47.09548952469332,0.75
1.0,0.0,0.2,3.278929610909973,3.9369394069505246,4.415860764276873,71.0,11.508733459218144,0.9761588614060928,1.0,0.7580395182232974,10.0,0.7796530319892057,2.253254852254519,0.0,0.0,0.0,0.3891630629945976,25.0,1.0,1.199815569897689,35.242473060447004,0.0618627794603138,2.408231675685026,74.33506994999456,0.81
1.000000000023488,1.0,0.0,5.9304061461214745,3.0,2.0,79.0,5.0,1.0,1.0,0.5,10.0,0.3421202769949238,2.313331514401171,2.0,0.0,3.1352408499446804,0.4195626459880037,17.0,2.0,0.0,40.0,0.2056044203600101,27.032064368977014,100.0,0.6466666666666666
1.0,1.0,0.2,2.7289425957112323,5.0916163126830085,5.100321451346296,137.0,7.051331871322036,0.7397308643190984,0.6081353199581868,0.5,10.0,0.8097549153280726,2.525265198019795,0.0,0.29871952258932466,3.3349179227797685,0.4456744631770463,23.0,1.0,1.8170596827180607,26.563111622952484,0.07584444767951237,28.563627610387787,100.0,0.8266666666666667
1.000000000096276,0.0,0.2,4.6181900840248264,5.813667975365876,5.437243588534094,98.0,8.474473327239329,0.2822936754677306,0.6277690964614222,0.534880837881572,9.53928838053951,0.8914095570202282,1.6810035225743163,1.5413508491369907,0.0,0.0,0.4466925515144009,17.0,1.0,1.2770351981798007,18.772885064366807,0.05580521619906413,92.27321359880136,67.19689996349238,0.8066666666666668
1.0000000000379587,1.0,0.2,4.040770953131839,4.767157099428202,5.252762448848043,115.0,5.859720684518317,0.3803801370596895,0.12770763788459094,0.5,4.9469888658351415,0.7721793871732395,1.707167189208244,0.0,0.3660500025813481,2.7986908898900884,0.3,20.0,2.0,1.8791082147397689,35.970362916176065,0.14829181592364488,100.0,100.0,0.8566666666666667
1.0000000000420304,1.0,0.2,5.938515077398182,4.262640274573977,6.872380972554293,54.0,12.628591872689793,0.5795169109039365,0.4917396072281878,0.5,7.694354910217661,1.1051506032383631,2.6941995777246817,0.0,0.0,4.064494846319624,0.3957064334346636,17.0,2.0,0.8866221954268501,27.903665298822432,0.22781335065314,100.0,100.0,0.8233333333333335
1.000000000071114,1.0,0.2,4.873767698948563,4.4695887279974995,5.344073643336412,150.0,8.544402731527647,0.5343030450782215,0.11884543424057202,0.5,10.0,1.049055936247823,2.4971046863129764,0.0,1.2950519458217773,3.900045144040676,0.3,18.0,1.0,1.7918547070781408,28.83256673094673,0.2575905849540869,0.0,100.0,0.8000000000000002
1.0000000000625349,1.0,0.2,4.020751151242257,3.0,5.243824123547703,82.0,9.774396621733832,0.4533466447874823,0.5928595087894348,0.5,10.0,0.9207361892760372,2.7819515995376127,0.0,0.0,3.0799848851481504,0.4001347689395161,24.0,1.0,0.24333614246610424,22.81110545501833,0.09989840400830256,100.0,100.0,0.7866666666666667
1.0000000000194695,1.0,0.2,3.893408519529114,3.0,6.598195897996511,58.0,9.658956170417413,0.5990776420010172,0.4475518156943047,0.93384334849102,9.172464810295251,0.7730800079383154,4.937953333728599,0.0,1.7195683719219803,0.0,0.4589702382149261,15.0,1.0,2.0,38.03826661863903,0.1074191139895034,100.0,100.0,0.8566666666666669
1.0000000000242169,1.0,0.2,5.5728798403196285,7.0,8.0,115.0,5.0,0.8874932130051991,0.3749671218457361,0.8743456497013951,9.641939243776886,0.956222681870085,4.56998785087012,0.0,1.1555801357009199,4.140698962613072,0.4708613321109739,15.0,1.0,2.0,26.191314056554518,0.2630419947531933,42.599455661165855,100.0,0.8233333333333333
1.0000000000975613,1.0,0.2,5.467072656229366,3.0,8.0,128.0,14.362823791701713,0.7401594723238893,0.13551886746379274,0.9068538513973258,8.078685599164167,1.286719575976729,3.6152184348008696,2.0,1.8242189774782267,1.064857049912318,0.4597263175456622,15.0,2.0,1.76959110452143,12.904476948595144,0.1469405546086076,43.214764450620244,100.0,0.68
1.0,1.0,0.2,6.0,3.0,7.5381280065093135,110.0,6.162247782993577,0.5635485926156786,0.6821273291164822,0.8186060579526919,9.469950903698372,0.6637909625649494,4.383877849679064,0.0,0.03777762499854165,3.3439067094756747,0.3668339777061347,19.0,2.0,2.0,18.09124916826475,0.1793328869566297,8.826982123701601,100.0,0.7766666666666667
