halite_config_setting_divisor,min_spawns_after_conversions,max_conversions_per_step,friendly_ship_halite_conversion_constant,friendly_bases_conversion_constant,nearby_halite_conversion_constant,conversion_score_threshold,halite_collect_constant,nearby_halite_move_constant,nearby_ships_move_constant,nearby_base_move_constant,nearby_move_onto_base_constant,halite_dropoff_constant,max_spawns_per_step,nearby_ship_halite_spawn_constant,nearby_halite_spawn_constant,spawn_score_threshold,terminal_num_ships,terminal_num_bases,episode_reward
2629.0583389318826,3,5,0.00010459488772510458,4.501869817164934,8.420165492323942e-05,0.6985995068240731,0.0016723239284165215,0.00026994545129797973,0.28878027928431604,0.0004113790270503196,0.004330755166324979,0.003674186452146253,2,0.0004629662743641932,0.00032572173133666214,7.742074815296367,4,1,1.0
7437.920962638483,1,5,2.461491156993241e-05,7.690073701433383,3.459668274662522e-05,9.201289963659695,0.0002884827855913235,0.00021688423286801307,0.6105314212482513,0.0003739038137492928,0.002387289493194865,0.0025497088882867,7,0.00021598828610180657,0.00010683162138310714,1.9333608357079881,4,1,0.0
2747.098042325242,3,7,8.751581316215849e-05,8.745382304221257,5.7994743762500706e-05,7.362510118604066,0.001742232692266346,0.0007256588656307946,0.6549284106189551,0.000584311212151832,0.0034288346707201838,0.004611434827545577,6,0.0005672412538762858,0.0005183046374770725,4.520747380035479,3,1,0.0
8734.313436044293,2,3,3.339175073776416e-05,8.23109369079943,1.825209097647107e-05,3.6812745649803102,0.0003708207947575911,0.0003166658172059275,0.14210981781553808,0.0001740908259462721,0.002026786852863021,0.0011214514778877837,5,0.00031886346015077817,8.550357123656048e-05,2.313461277431885,4,1,0.6666666666666666
7256.9524305129125,0,5,3.997209789739878e-05,8.43897598515081,1.7315106240133233e-06,6.392199138622796,0.0009008154299463274,0.0003391974144952221,0.9442770210147828,0.0002751390429325015,0.0017181942441907925,0.0011706133517323132,8,0.0002543814110390999,0.00019454309980926278,7.483461106857648,5,1,1.0
1936.806489749234,0,9,0.00010657007083149482,4.717084859626381,7.934049116978838e-05,5.581143643703336,0.0019392144420270856,0.001170201196429726,0.7064587416586334,0.0009935115555010738,0.004404226651486814,0.006587886233562984,5,0.0015023211628172985,0.00020267635767645846,9.591818412931808,1,2,0.3333333333333333
6289.88073410759,3,5,6.39881394617933e-05,4.858302161309148,3.047557394150023e-05,6.602233790319287,0.0005685248653782809,0.0004509470470963692,0.9125017435370759,0.0004696433342703293,0.0019427521095727574,0.002750226217819083,2,0.00023020153068152647,0.0004191688037744111,1.048317872451284,5,1,0.6666666666666666
4498.781916854259,1,5,6.35265869743657e-05,3.8781680866042496,5.753480870612199e-05,8.362147611347156,0.0005872146609410412,0.00023909285623021915,0.8649416876730909,0.0002605061642393712,0.0031449199849890785,0.003240673575611403,3,0.00013667796970397424,0.00019771388464078204,0.6139099823616925,3,1,0.3333333333333333
2248.7807422566666,1,5,0.00016845059737031508,9.490331298766176,2.0766629325726016e-05,5.017933111902378,0.0025917910536672178,0.0012433321763652598,0.11515555805196433,0.00031705248146098714,0.008232593289847216,0.00240987717031925,6,0.00015114488223757762,0.0012364491964862966,0.6476710265683907,6,1,0.0
4354.1940507502295,1,9,4.229781007788145e-05,1.6533810121943942,3.828697420552823e-05,6.627780856133835,0.001870969193827649,0.0004634930950542985,0.3029678491787566,0.00024390158144557597,0.002045003354458337,0.003976815546446171,5,0.000335997641984922,0.00037385056343357617,4.7126699009619175,1,0,1.0
5933.546547978549,0,4,2.731786072195157e-05,5.215803136309303,3.401385660060225e-05,3.4074965958836385,0.0015680486719013831,0.00035936269231376004,0.8360405257623761,0.00017134250035137348,0.002526347432246788,0.0027916557676037697,5,0.0001892546575676121,0.0002727325959066241,9.42831629439616,4,1,0.3333333333333333
5009.94416386557,1,5,5.87285072288404e-05,5.550718738132313,2.122302716232303e-05,0.2178306477293699,0.0015608641789200755,0.0005505781199421484,0.8399551314612371,0.0005740157602202545,0.001085723713506313,0.0021706486670925768,6,0.0002949188646746491,0.00029138285230907414,2.379618936083023,3,1,0.0
5349.921898859101,1,7,4.0280805016483284e-05,2.8399282377172614,2.4039365496265243e-05,9.459178688827931,0.0005110400255346558,0.000490633160561306,0.4339954389955644,0.0002877069618191083,0.002897383295583057,0.00133457766408395,5,0.00027578870423602557,0.0003054328719075801,7.368586558309491,1,0,1.0
7944.763357402709,3,6,6.114167752750359e-05,7.784599988786278,1.9654793904212023e-05,5.3099507076794366,0.00035108687643152606,0.0002722108432849482,0.2643997937304833,0.00034686136202558097,0.0017187519572259033,0.0009304313916502256,3,0.0003153573625630025,0.00032253616095390906,4.043070388217986,6,1,0.6666666666666666
9109.008215679753,2,6,4.831650251537553e-05,6.477422387600704,1.2356269555307174e-05,9.4163511651137,0.0007198744787835315,0.00015086456842945478,0.3716395439680472,0.00030552152083703177,0.0016630163447194767,0.0017756853567730039,4,0.0003212406607646998,0.0002927071200887021,9.598828275887428,0,0,0.0
5086.177279885052,0,8,7.594411021759375e-05,9.227133645385047,1.8684209661045205e-06,-0.06767326128375029,0.0017458599478149851,0.0003224077542372971,0.5936058082026344,0.0003737270842892341,0.0023536323500845872,0.003215284650472563,3,0.0002628063766876208,0.0003221585697302483,0.2555932267912415,1,2,0.3333333333333333
1483.6751364208628,2,3,0.00014235283485021928,1.338847325722897,6.953919692062849e-06,1.4587066657881502,0.0024342352191498878,0.0005627415057354987,0.5537557702720634,0.0015251882175994947,0.009588971152598259,0.012772341930501887,9,0.0008833565214473775,0.00028933675017004035,3.3546530417795815,1,0,1.0
1593.5964439584616,2,9,0.00026110351862208256,2.248802843822937,5.36403004014831e-05,-0.6018122934735178,0.0015097379272278426,0.0012904772803431414,0.7511884293679094,0.0011728278385608846,0.0085493351844613,0.007164345858093847,8,0.001616662673544227,0.0010307818947418177,3.7564965872549614,6,1,0.6666666666666666
8033.759805534601,3,7,4.411311163589659e-05,9.287749776522213,2.9090354563541072e-05,9.087362261588886,0.0010877841389611968,0.00022674413754613453,0.7533960944169387,0.00020591033622206675,0.0011641051052900461,0.0018378400733686765,5,0.00028304727587853776,0.0003397623023094588,3.4414625069936298,5,1,0.3333333333333333
7035.587740602766,1,3,1.576315839098505e-05,5.371142281808437,1.305447490242293e-06,5.959488513259041,0.000734389865211825,0.00020374537803774983,0.2005899011249408,0.00013647337479796064,0.0022454462166604907,0.002098691785736501,7,6.367688242896816e-05,0.00039389925163557145,3.441358206312768,1,0,0.8333333333333334
1203.7076558901504,3,6,0.0002024012145105577,5.727198124575442,0.00011517353580674087,4.442886664975619,0.003652579255170021,0.0006817319409358068,0.3711385397410897,0.000417120838731072,0.012880275485611832,0.013895593285092295,3,0.0005148517392144468,0.0021051489122193142,7.455686962560879,4,1,0.0
1110.0401135371112,0,3,0.0002792516852451285,6.883874697696707,4.821921115941318e-06,8.134549882487363,0.005121294950310815,0.0011399526141476295,0.42252742757216055,0.0014368336400047564,0.008173081118033994,0.012654051352364365,2,0.0006505838841353429,0.0010054150929656477,0.26071469530481384,1,0,0.8333333333333334
5509.445882519122,1,7,4.74311756884918e-05,3.480863860871432,1.3601824032355866e-05,9.661706519450233,0.0005389203420185147,0.000318629777403238,0.5271701003863758,5.222566362543293e-05,0.002112267061598405,0.0022261658058105385,4,0.0003418032103076463,0.00019543433722306065,1.368304760325343,1,1,0.6666666666666666
7181.695809567814,0,9,6.037709949286906e-05,6.4940648840508794,1.6097852602245985e-06,3.957505546203352,0.0003608758384739522,0.00021271213915257704,0.11394052186544615,0.0003368988813574457,0.0017017189609377936,0.0018290447457663087,7,0.00027725344601396365,0.0004119227110661308,6.6116782093581445,6,1,0.3333333333333333
1240.7001292538707,0,2,0.00026468856671016985,5.699510403392567,0.00020080152832448336,5.823311070204217,0.005280931934794786,0.0014820134977369028,0.7106532136503485,0.0013227209961522374,0.008381852547333275,0.014255098420957396,5,0.001423360295263371,0.0018986538418857488,6.52971927618572,6,1,0.0
4806.719744355546,3,6,5.415686877500322e-05,1.4799950366860384,5.237082748654338e-06,6.879017593996074,0.001158790990733188,0.00038361572223766737,0.4286576038175416,0.0003742610615153338,0.0019689193628339764,0.003913760941055188,9,0.0001036690686209076,0.00030842333357573523,5.042220518973425,1,0,1.0
9725.83310676701,1,5,2.678859941062241e-05,7.472174874827679,1.1507256556516593e-05,2.9741146929524964,0.000311785478956243,0.0002449354315685304,0.6346815466563027,0.00010675587019474211,0.001068865988519212,0.0012135819476806005,3,4.285942849667984e-05,0.00020459258780977332,7.239346533642832,6,1,0.6666666666666666
7321.591079162144,0,2,1.4190156174055692e-05,7.0907937413582385,2.5561045545105307e-06,9.305730552422698,0.0012458795959315707,0.00010826739808137074,0.4725393479745503,0.000370064871140348,0.0010522200285373066,0.0018226927408810426,9,0.00025791456704787424,0.00035598899246999666,0.8017066981494831,1,0,1.0
9053.990826047646,1,8,2.0724889953880728e-05,1.1886835900311714,4.9449015067157725e-06,-0.4618497740301242,0.0009634710063687355,0.0001371729375217318,0.4000878255875228,0.00023341921701762719,0.0016883356253731333,0.0015457307202362193,7,0.0003130006453148017,0.0002801882775467517,0.7142946114757034,6,1,0.3333333333333333
4814.374648128852,2,8,5.5462075979625754e-05,3.6472153855211604,2.51676970656204e-05,7.25265993830404,0.0006201358260850878,0.0004880122502646349,0.8772924658527086,0.00013951385148346332,0.00225526155653747,0.00380969336499788,2,0.00048064450742790304,0.00011084315710299966,4.119816725210407,0,0,0.0
6877.508825267773,1,6,4.975589547733954e-05,8.929805105601439,4.401631258700842e-06,6.70083699458606,0.0009108601963871873,0.00041941349181186607,0.6049481255958973,0.0003980114266480902,0.0014880201806150887,0.0007892794255087112,4,8.603896565276055e-05,0.00022520157843864224,7.908052796952523,5,1,1.0
1938.769538018501,0,6,8.640042197758967e-05,3.60087068365114,0.0001329112203884481,0.9348167816101802,0.0016867436300625285,0.0015446395129556328,0.9141932484870036,0.0010296230036726374,0.006449616207412272,0.004597688681066486,7,0.0004131861508260549,0.00018392362422959166,5.72088864928046,0,0,0.0
4818.911831209201,1,5,5.990763537438108e-05,9.720281497299599,8.966664847764557e-06,9.142900458381458,0.0018556920302895828,0.0002101622861857519,0.9623826726161898,0.00034664264410374086,0.002251046390623257,0.004090528524860513,5,0.00019284753631748847,0.0005580568019035227,3.5051978723108004,4,1,0.3333333333333333
7964.099167117035,1,7,3.403020593390835e-05,5.811292124056162,1.0076829258566112e-05,-0.6096655719533055,0.0012298288201070839,0.0002789064665876628,0.14163985435352006,0.00031745153297207165,0.0015779924477988011,0.00181017623536256,7,0.00034351172461848263,0.00024389852687536957,2.374476445710441,2,1,0.6666666666666666
3093.392014973765,2,3,5.615787524904765e-05,3.6850782827920985,6.808153189304392e-05,2.73582080210622,0.0020987330822021468,0.0005104961765535134,0.35278091685970625,0.0007872653076981285,0.0022756824696844235,0.005703919549018281,7,0.0008825407800109664,0.0005812872356479983,5.2480849911197085,0,0,0.3333333333333333
6588.709368880602,0,4,2.372237109634519e-05,9.613805220432315,3.826137848190879e-05,7.820535072649696,0.0005318213809723898,0.00023419116249910938,0.2862528453775434,0.0004250384767829679,0.0020073548484386425,0.0013548080463536831,6,0.0003772386643918151,0.00030175712987918937,2.1218632240412703,0,0,0.0
4687.768575673938,2,6,5.217041276353661e-05,1.2853733295176717,1.5301972744249792e-05,-0.5662625502308284,0.0007327376851363786,0.00044320321195708885,0.1404902963070405,0.00047572970622009405,0.0014080388393576152,0.0016737558361513973,2,0.0004454602606347417,0.0004442115652386288,7.589258957821897,1,1,0.6666666666666666
2398.0514593553353,2,7,4.812011522918243e-05,4.057415924963788,6.349330231217964e-05,9.310220408366863,0.003664543228175385,0.0010641576915351454,0.5559993971418464,0.0003917950553858362,0.006051380849312247,0.0030516264681864184,2,0.00116002761960719,0.0011137797626823381,9.360216989382613,89,31,1.0
1960.114862681013,1,9,0.00020221284154619485,8.894272281546337,7.16610296320619e-05,5.2465533014502626,0.005049947953489044,0.0010605150096507387,0.2583665262050786,0.0006759353864272804,0.006488883462271466,0.0040161481581897146,9,0.0004486985929011961,0.0006021539573297126,2.6421864779686115,5,1,0.3333333333333333
5148.769230008348,0,2,8.95776646248833e-05,9.935716857815539,9.500651132505141e-06,0.7405158019755564,0.0004203696027987319,0.0005379266986398774,0.3332435567635882,5.7604790395372984e-05,0.0032242588995674824,0.0024374679340564216,8,0.00030095006257819287,0.00042820464973505803,3.9066594439291538,0,0,0.0
2344.9928360066197,2,5,0.0002065470910274135,3.291088378975916,1.811898870633752e-05,6.174536437604293,0.003116625486014046,0.0005907590542974478,0.6690948980006839,0.00011873121578948909,0.00266709496047491,0.005963114093992614,4,0.0011109320493443212,0.000902594592115518,1.1740129312427516,1,0,1.0
6346.1223544471995,2,3,6.334455773393717e-05,7.830908459347316,1.2914686590776365e-05,7.277518068212903,0.0008887702357906043,0.0002763831435202157,0.6889967566750896,0.0004057617057960535,0.002788564728617533,0.001570549809451819,3,0.00014880959536402578,0.0002991181628253382,2.371906650022069,6,1,0.6666666666666666
5453.726034439721,0,4,7.087194960360202e-05,2.797891762012969,2.868460687829842e-05,2.147882659489155,0.0016144446729983658,0.0003311252100707745,0.5396317119424989,0.00018437929345449161,0.003401016780444196,0.0013464431849632627,5,0.0002843559824169932,0.0002756099453913531,9.036346652278198,6,2,1.0
9172.76484749828,1,2,3.364291965597621e-05,5.853548189829876,5.827224788347664e-06,5.483672791095972,0.0002879225915908224,9.486889727536436e-05,0.3570398743992453,0.00022811909991451187,0.0019330121284937933,0.0013876532005297597,8,0.00015312342077319612,6.247628863192186e-05,7.959832715251527,5,1,0.3333333333333333
6760.010659316278,3,7,3.4860906114995185e-05,7.501908589844918,1.6725847027703968e-05,3.8333236327495017,0.0003174071593517053,0.00014410192551887125,0.771604229572388,0.000427497474642889,0.00224663141359768,0.0022465582942996025,5,0.000408074969753803,0.00032005226037848286,0.9253457923899968,5,1,0.6666666666666666
3774.720756293149,2,6,3.2027632415349516e-05,8.007619925466466,4.9182940276861375e-05,3.7098902875276387,0.0020304983229026807,0.0005396930633072624,0.6323156224818296,0.0003167019410916696,0.0018378862820048977,0.00512514939678871,4,0.0004744936967261801,0.00012822651256967537,2.5603831069854026,4,1,0.0
6176.671297431581,2,7,5.0921263549890146e-05,2.1313789956777573,3.838478344236162e-05,-0.7492608148824556,0.0013584449859527757,0.0003648148794652456,0.6819964137982094,0.00041069678383384185,0.0008886258750156242,0.0028102018009264445,4,0.0002483210270887039,0.00016276662073407217,0.5145493274518356,3,1,0.0
7257.624263987665,3,9,2.0623734638200847e-05,3.580854823850744,3.524586385221632e-05,7.057406991012237,0.0006439917727916008,0.0003069942196864288,0.7456875371463186,7.810701063582184e-05,0.002035642691962134,0.0014337167750881404,9,0.00016238978010752763,0.00016277442299373444,7.61794441415117,5,1,0.6666666666666666
6446.159997823454,2,9,2.3164163224252162e-05,1.882866321857617,3.568049546446936e-05,0.07015806913256606,0.0004300663136356197,8.233667301687238e-05,0.6354833660884894,0.00020007802252021008,0.001439112770585742,0.003003657559887571,3,0.00035944876982220837,0.00030249282157249885,7.999047784014689,4,1,0.3333333333333333
2261.5237115727273,2,5,9.191827513016272e-05,3.972448591337802,0.00013103316663211405,4.745841420202101,0.0016841524068317213,0.0013070753390331882,0.4447255469822934,0.0011644228612902206,0.0023806023540348113,0.006300571884669787,6,0.0006492137051598197,0.0012222290104754474,9.156069315789171,4,4,1.0
7637.586573975076,3,3,2.844483284340636e-05,3.063021579856612,8.302016753300711e-07,6.118431527921464,0.000700205538184153,0.00013178964321803146,0.4078074038857852,7.781302243062909e-05,0.0015303525862261176,0.001963805886439923,2,8.734440549805294e-05,0.0003062073645281911,9.513415529076873,1,0,0.6666666666666666
1131.611392800345,0,6,0.00043014466903756567,4.436947286532005,8.04062828864711e-05,9.1395888656482,0.0042448617485061286,0.002466072860658609,0.9482262946526712,0.002577535105402132,0.005035508035657958,0.016215638017278752,8,0.0004156296891287401,0.0014167215319840956,3.986058204385486,1,0,0.6666666666666666
3922.4358461477495,0,8,0.00011449131825292525,7.439401196261214,5.0301926752263064e-05,5.06030272216412,0.002387764657524211,0.00033083439717734213,0.7543473265854681,6.13325627619088e-05,0.004085113973638737,0.004604314600137237,7,0.0007257005205716044,0.00031997086175237946,8.236163590436009,6,1,0.0
5278.929042113174,1,7,8.413826058523033e-05,5.729517320837513,9.053771774840897e-06,9.128446641497476,0.0003936360266808848,0.00013021767847839108,0.845246815723202,0.00024390301861642905,0.0009717323288226973,0.0018053159591695856,5,0.00018276905261879143,0.0004499912400888205,4.524882565323487,1,0,0.6666666666666666
5925.170005864471,1,7,4.1655371778944687e-05,7.776968659093352,2.981934230409411e-05,5.730842125551972,0.000867204545388623,0.00042661034771549573,0.3213744964977372,0.0003936581485051632,0.0016474957837249553,0.0022052603336252512,6,0.0004436959681359374,0.0001873877781350676,9.249968531274199,4,1,0.3333333333333333
6330.093989775158,0,9,3.4269530795873326e-05,3.772867746420197,1.0040406504889573e-05,6.845667073930795,0.0014303746436867175,0.00010085086897934204,0.6457995905304461,0.00030954943909534326,0.0022800883343644463,0.0021974013062216607,3,0.00023638469728441005,0.0004513836265922583,-0.622493072069815,0,0,0.0
3209.9281680912336,0,7,0.00014685163795035244,8.445157779902049,8.651369569508694e-05,6.579328165207795,0.001581447610106754,0.00018907039346903592,0.5259831549416953,0.0008510661560189183,0.00447578781215472,0.0025314695769355225,5,0.0008506458276433291,0.0008062834409250853,8.620923903505092,5,1,0.6666666666666666
1758.2681902491456,1,5,6.964929849729295e-05,6.258499596430509,6.042481468713032e-05,7.286104858842711,0.002454158153582112,0.0010980265596674708,0.11271993339328985,0.00020369809910792438,0.0038432312068816,0.002944427078227797,2,0.00028034715951448215,0.0013009369821536715,4.868878781705236,1,1,1.0
1762.9215301535828,1,4,7.221479942486082e-05,4.561234937681607,0.00010896295024470578,8.559612557835601,0.0020320304251809605,0.0015844796899354328,0.9999588561237476,0.0013072556741954655,0.0036381891110049257,0.0064490668996549615,6,0.0013276194035996794,0.0009793554747009403,3.1567291373678033,2,1,1.0
4559.8827485034335,1,7,4.839650549845301e-05,9.647987739294587,3.3477054744549204e-05,9.444578163198138,0.0012022638312005336,0.000248071402449814,0.986203159369952,0.0003557753564578311,0.003226284259630605,0.0017841443074603487,6,0.0006508563532137361,0.0004968480437246711,0.3118669167647097,5,1,0.0
5854.044990042781,0,4,4.1672396332404263e-05,3.464106196425356,4.044520180060221e-05,1.2756261264356157,0.0008380124043482766,0.00042651677091415217,0.6772195010583412,0.00012958110578353322,0.0021758602248501324,0.0027498562489055764,9,0.0004752026049314777,0.00025557306194343187,7.520803550593457,1,2,0.3333333333333333
1130.107647809136,0,2,0.00017283097579265288,5.707068819052624,9.126919289315136e-05,3.77541337024042,0.002864445505836711,0.0020337739516682767,0.7417461976997962,0.00155233143381087,0.013892974161757443,0.005270493162666943,9,0.0024095342857389105,0.0005576005967764833,6.354659885779826,4,1,0.6666666666666666
8974.43893564417,0,8,2.9973794649815557e-05,1.8266161532045075,2.585717931008867e-05,2.2760404828108625,0.0008209812605285457,0.0002630676864239834,0.3359922571137691,0.0002840214108996541,0.0014673836506438308,0.0014588400625278393,3,0.0002468183091276124,0.00014565241705747413,4.500008680927674,0,0,0.0
4769.695191052424,3,4,6.29418885585973e-05,1.5473806189317116,4.652777623722598e-05,7.21541950040857,0.0015793608745397125,0.00029973836113086883,0.10452550727905684,0.0005719384381920329,0.0024012829049175105,0.0038464311416182453,3,0.0005602619403649109,0.00013222923622016873,2.498383156139901,1,1,1.0
2985.941999113363,3,2,0.00013944493275000578,3.4245569733088415,2.701352276143574e-06,2.9177302953499686,0.0008277925116048716,0.00018131293369466544,0.9214693274319364,0.0008505883486576196,0.0053177976067178044,0.002940170671162153,8,0.00038179309174422437,0.0006442261147054857,8.39083375065318,3,1,0.6666666666666666
9983.600909450886,2,7,4.727585043294594e-05,4.921791950300853,2.505178489579521e-05,0.4551349425455449,0.0003594505071587685,0.00015039463933761465,0.42184680403306396,0.0002037909706504957,0.0007330505847302457,0.0009388076415912856,9,0.0002168504768916561,0.0002551878295854113,-0.3792085678420832,5,1,0.3333333333333333
4029.349972695824,3,9,0.00010976722166235192,1.961415925912592,3.807083109459245e-05,0.684117920282155,0.0018130830478213207,0.0004122179970028917,0.274727346387706,0.0007236398646510753,0.003467020115030129,0.004478255371086239,7,0.00011007105624724767,0.00047978493144048965,9.096687939145434,5,1,0.3333333333333333
4958.016637436467,2,9,7.200753228444391e-05,5.2360965564737185,3.8414911968904075e-05,7.478773153105307,0.0008788105945890522,0.0002377108813883054,0.4512824136644799,0.0004602569123441546,0.0020385716817216105,0.0017710004317524738,5,6.262206781484991e-05,0.0003622823123697887,0.20051772196088447,3,1,0.6666666666666666
9559.15296067851,2,9,1.0899603361006577e-05,2.448043295409337,1.2698720833778322e-05,9.47947131831384,0.0007323410645025194,0.0002528480584274719,0.11867536035591254,3.556067294684296e-05,0.0006025667292932161,0.0012554672793532232,6,0.0002750111054075541,0.00027268271905113493,7.024613004427925,3,1,1.0
3182.038522797974,1,5,8.790415294572988e-05,6.696272511488727,5.704551991191349e-06,-0.6369762961297053,0.0023882389414472322,0.0006062676675829512,0.3299306939376607,0.00046359926686252685,0.005050592318745152,0.0042518257032939325,7,0.0009355383966426152,0.0009048599351688504,9.834224108414043,4,1,0.0
2909.940953925892,1,4,0.00016627165231401894,6.568264130912339,6.19753755985122e-05,2.8503613810217314,0.0014141197858470102,0.000865085836077925,0.9300046302128001,0.0002813233481371837,0.0021608078315310517,0.0051503564732631145,3,0.00095490810704731,0.0005593802400053068,5.330646373792995,2,1,0.6666666666666666
5233.727899619487,3,3,7.15713819925316e-05,6.4434108636681975,2.38845028049311e-05,7.334615289896469,0.0008020487236626057,0.0005667081021824577,0.1816603478731666,0.00019778775956095363,0.0010685018564064726,0.001992454440270578,4,0.000382766534684775,0.0004478692852010065,-0.8080644395815815,42,41,1.0
1678.6113526923154,3,6,0.0001672805743850025,4.8303973411675045,5.484131727499909e-05,-0.5375755659929761,0.005563379025981837,0.0009719886995841117,0.8502685148039645,0.0011100350063329187,0.006136707970113251,0.010601471675408387,2,0.0012242717196052212,0.0015158747852698938,2.023047285723388,0,0,0.0
2419.489957986229,0,4,0.00018241959567947045,2.0322971004516,0.00011542606528095442,2.9436085581207405,0.0026697198369866173,0.00035745619972907234,0.7901574946754759,0.0006666512292475392,0.006629869121976609,0.008242811227454638,5,0.0008067682630265784,0.0005664048440937829,1.8317371820244848,1,1,0.3333333333333333
9055.434362527894,2,2,5.320828069724043e-05,7.697030783758008,2.0608511628904885e-05,0.14792492439561822,0.00028497879926403714,0.00017852596350337468,0.9884356696607268,0.0001569514913479955,0.0019455849385052915,0.0009186910353880245,7,6.567156346866339e-05,0.0002749155801623644,9.693761877106818,5,1,1.0
4712.027623702335,2,7,3.504418367783198e-05,8.643532896128573,4.355212602686826e-05,6.475081041824839,0.001864055019450564,0.00047971304990124236,0.6296121851798681,0.0004642758135459834,0.002797270361414481,0.0018591183595161426,5,0.000296832993981708,0.00027130917459399954,4.614161156294394,2,1,0.6666666666666666
6694.444681058089,2,6,3.464155520097638e-05,9.474680593233238,2.315575983417132e-05,7.2785413342783185,0.0008348909619744401,0.00024737426562070373,0.7938172926620195,0.00015662677240826564,0.002716653690613443,0.0024137633208634397,6,0.00043877020515201235,0.00040087579037450025,3.714463998167584,4,1,0.0
1626.6450983168259,1,2,0.00030168692427459383,4.920871023310268,0.00012570131025900578,5.156828360917675,0.0048888678408502756,0.0008570348874008454,0.2613906276899144,0.00036847540717721344,0.0052526437095941425,0.009803898951948995,8,0.0002366331045335268,0.0002261680385924648,2.602059402290476,3,1,0.3333333333333333
4704.828702274655,2,9,5.410024700219881e-05,7.043421505675446,6.764947316123625e-06,0.856886844314297,0.001375864753703749,0.0005619990406194601,0.644380521362666,9.677715427744383e-05,0.0031019183199108365,0.003753284879552631,5,0.00011242678185265752,0.00034596300124816056,9.803068967487222,5,1,0.0
8958.49294090016,1,7,1.9364776488575508e-05,6.74474911607499,5.820891756695733e-06,2.5499596786236127,0.0005816258448573009,0.0002481144430047636,0.4107494653980255,0.00025701550339706983,0.0021510292019597003,0.0011103378022588616,5,6.203191500942426e-05,3.5083469231870904e-05,5.669129868792944,9,2,0.6666666666666666
